,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
3827,6,1,9,1,1,1,0,2,6,0,1,2,2,8,8,0,3,1,4,2,5,0
3828,3,4,3,2,5,1,0,0,8,2,1,2,2,3,6,0,3,1,4,2,6,0
3829,3,4,4,2,5,1,0,0,8,2,1,2,2,8,8,0,3,1,4,3,6,0
3830,6,1,4,1,2,1,0,0,8,0,1,1,1,4,0,0,3,1,2,1,6,1
3831,3,4,4,2,5,1,0,0,6,2,1,2,2,6,8,0,3,1,4,3,6,0
3832,6,3,9,1,1,1,2,2,6,0,1,2,2,8,8,0,3,1,4,2,5,0
3833,3,1,3,2,5,1,0,0,6,2,1,2,2,6,6,0,3,1,4,2,5,0
3834,6,3,9,1,1,1,0,2,6,0,1,2,2,8,8,0,3,1,4,2,4,0
3835,6,1,4,1,2,1,0,0,2,0,1,1,1,6,6,0,3,1,2,1,5,0
3836,6,1,4,1,2,1,0,0,4,0,1,1,1,0,6,0,3,1,2,1,6,0
3837,3,4,4,2,5,1,0,0,10,2,1,2,2,3,3,0,3,1,4,3,5,0
3838,3,4,4,2,5,1,0,0,8,2,1,2,2,8,3,0,3,1,4,3,5,0
3839,3,4,3,2,5,1,0,0,8,2,1,2,2,6,8,0,3,1,4,3,6,0
3840,3,4,3,2,5,1,0,0,8,2,1,2,2,8,3,0,3,1,4,2,6,0
3841,6,1,4,1,2,1,0,0,4,0,1,1,1,0,4,0,3,1,2,1,5,5
3842,3,1,3,2,5,1,0,0,10,2,1,2,2,6,8,0,3,1,4,3,6,0
3843,3,1,3,2,5,1,0,0,6,2,1,2,2,3,6,0,3,1,4,2,6,0
3844,6,4,4,1,2,1,0,0,2,0,1,1,1,4,4,0,3,1,2,1,5,1
3845,3,1,3,2,5,1,0,0,10,2,1,2,2,8,3,0,3,1,4,2,6,0
3846,6,1,4,1,1,1,2,2,8,0,1,2,2,8,8,0,3,1,4,3,4,0
3847,3,4,4,2,5,1,0,0,10,2,1,2,2,3,8,0,3,1,4,2,6,0
3848,3,4,3,2,5,1,0,0,11,2,1,2,2,3,3,0,3,1,4,3,6,0
3849,3,4,3,2,5,1,0,0,6,2,1,2,2,6,8,0,3,1,4,3,6,0
3850,3,4,4,2,5,1,0,0,11,2,1,2,2,8,6,0,3,1,4,2,6,0
3851,6,1,3,2,5,1,0,0,6,2,1,2,2,8,8,0,3,1,4,3,6,0
3852,3,4,4,2,5,1,0,0,10,2,1,2,2,6,8,0,3,1,4,2,6,0
3853,6,3,6,1,1,1,0,2,8,0,1,2,2,8,8,0,3,1,4,2,4,0
3854,3,4,5,2,5,1,0,0,10,2,1,2,2,8,6,0,3,1,4,3,5,0
3855,6,1,4,1,2,1,0,0,8,0,1,1,1,0,4,0,3,1,2,1,6,1
3856,3,4,3,2,5,1,0,0,6,2,1,2,2,8,6,0,3,1,4,2,5,0
3857,3,4,4,2,5,1,0,0,11,2,1,2,2,3,8,0,3,1,4,3,5,0
3858,3,1,3,2,5,1,0,0,6,2,1,2,2,6,3,0,3,1,4,3,5,0
3859,6,3,9,1,1,1,2,2,10,0,1,2,2,8,8,0,3,1,4,3,5,0
3860,6,1,9,1,1,1,2,2,6,0,1,2,2,8,8,0,3,1,4,3,5,0
3861,6,4,5,2,5,1,0,0,6,2,1,2,2,8,8,0,3,1,4,3,5,0
3862,3,1,3,2,5,1,0,0,11,2,1,2,2,6,3,0,3,1,4,2,5,0
3863,3,4,3,2,5,1,0,0,11,2,1,2,2,3,6,0,3,1,4,2,5,0
3864,6,4,4,2,5,1,0,0,10,2,1,2,2,3,6,0,3,1,4,3,6,0
3865,6,1,4,1,2,1,0,0,8,0,1,1,1,4,6,0,3,1,2,1,5,0
3866,6,1,9,1,1,1,2,2,6,0,1,2,2,8,8,0,3,1,4,2,5,0
3867,3,4,5,2,5,1,0,0,11,2,1,2,2,8,8,0,3,1,4,2,6,0
3868,3,1,3,2,5,1,0,0,11,2,1,2,2,3,3,0,3,1,4,2,5,0
3869,6,1,9,1,1,1,2,2,10,0,1,2,2,8,8,0,3,1,4,2,5,0
3870,6,3,4,1,1,1,2,2,8,0,1,2,2,8,8,0,3,1,4,2,4,0
3871,6,4,3,2,5,1,0,0,8,2,1,2,2,6,6,0,3,1,4,2,5,0
3872,6,1,4,1,2,1,0,0,4,0,1,1,1,0,6,0,3,1,2,1,5,0
3873,6,1,4,1,1,1,0,2,8,0,1,2,2,8,8,0,3,1,4,3,5,0
3874,6,1,4,1,2,1,0,0,4,0,1,1,1,4,6,0,3,1,2,1,5,0
3875,6,3,4,1,1,1,0,2,6,0,1,2,2,8,8,0,3,1,4,3,5,0
3876,6,1,4,2,5,1,0,0,11,2,1,2,2,6,3,0,3,1,4,2,5,0
3877,6,1,6,1,1,1,0,2,10,0,1,2,2,8,8,0,3,1,4,2,4,0
3878,3,1,3,2,5,1,0,0,6,2,1,2,2,3,6,0,3,1,4,3,5,0
3879,6,3,6,1,1,1,0,2,6,0,1,2,2,8,8,0,3,1,4,2,5,0
3880,6,1,4,1,1,1,2,2,8,0,1,2,2,8,8,0,3,1,4,2,4,0
3881,3,4,3,2,5,1,0,0,8,2,1,2,2,3,3,0,3,1,4,2,6,0
3882,6,1,4,1,1,1,0,2,6,0,1,2,2,8,8,0,3,1,4,2,4,0
3883,6,3,4,1,1,1,2,2,6,0,1,2,2,8,8,0,3,1,4,2,5,0
3884,3,4,4,2,5,1,0,0,10,2,1,2,2,8,3,0,3,1,4,3,6,0
3885,3,4,5,2,5,1,0,0,10,2,1,2,2,3,8,0,3,1,4,3,6,0
3886,6,1,4,1,1,1,2,2,2,0,1,2,2,8,8,0,3,1,4,3,4,0
3887,3,1,3,2,5,1,0,0,8,2,1,2,2,8,3,0,3,1,4,2,5,0
3888,6,3,9,1,1,1,0,2,6,0,1,2,2,8,8,0,3,1,4,3,4,0
3889,3,4,5,2,5,1,0,0,11,2,1,2,2,3,3,0,3,1,4,2,5,0
3890,6,1,4,1,2,1,0,0,4,0,1,1,1,4,0,0,3,1,2,1,5,0
3891,3,4,4,1,2,1,0,0,2,0,1,1,1,0,0,0,3,1,2,1,6,1
3892,3,4,4,2,5,1,0,0,6,2,1,2,2,6,3,0,3,1,4,2,5,0
3893,6,1,4,1,2,1,0,0,2,0,1,1,1,4,0,0,3,1,2,1,5,1
3894,3,4,4,2,5,1,0,0,8,2,1,2,2,3,8,0,3,1,4,3,5,0
3895,6,1,4,1,2,1,0,0,2,0,1,1,1,4,4,0,3,1,2,1,6,1
3896,3,1,4,1,2,1,0,0,8,0,1,1,1,4,6,0,3,1,2,1,6,5
3897,3,1,3,2,5,1,0,0,6,2,1,2,2,8,8,0,3,1,4,2,5,0
3898,3,1,4,2,5,1,0,0,11,2,1,2,2,3,3,0,3,1,4,2,5,0
3899,6,1,9,1,1,1,0,2,8,0,1,2,2,8,8,0,3,1,4,3,5,0
3900,3,1,4,2,5,1,0,0,6,2,1,2,2,8,8,0,3,1,4,3,6,0
3901,6,1,4,1,2,1,0,0,8,0,1,1,1,0,6,0,3,1,2,1,6,5
3902,6,4,10,1,2,1,0,0,4,0,1,1,1,4,0,0,3,1,2,1,5,0
3903,3,4,4,1,2,1,0,0,8,0,1,1,1,4,6,0,3,1,2,1,6,5
3904,6,1,10,1,2,1,0,0,8,0,1,1,1,6,0,0,3,1,2,1,5,1
3905,6,1,9,1,1,1,2,2,2,0,1,2,2,8,8,0,3,1,4,3,5,0
3906,6,4,10,1,2,1,0,0,4,0,1,1,1,0,4,0,3,1,2,1,6,0
3907,6,4,10,1,2,1,0,0,2,0,1,1,1,0,6,0,3,1,2,1,5,0
3908,6,1,10,1,2,1,0,0,4,0,1,1,1,4,4,0,3,1,2,1,5,5
3909,3,1,10,1,2,1,0,0,4,0,1,1,1,6,4,0,3,1,2,1,5,0
3910,3,1,10,1,2,1,0,0,2,0,1,1,1,4,4,0,3,1,2,1,6,0
3911,3,4,4,2,5,1,0,0,6,2,1,2,2,8,3,0,3,1,4,2,6,0
3912,6,4,4,1,2,1,0,0,2,0,1,1,1,0,4,0,3,1,2,1,6,1
3913,3,1,10,1,2,1,0,0,8,0,1,1,1,4,0,0,3,1,2,1,6,5
3914,3,1,10,1,2,1,0,0,2,0,1,1,1,6,0,0,3,1,2,1,6,1
3915,6,1,4,2,5,1,0,0,11,2,1,2,2,8,8,0,3,1,4,2,6,0
3916,3,4,5,2,5,1,0,0,6,2,1,2,2,8,3,0,3,1,4,3,5,0
3917,3,4,3,2,5,1,0,0,6,2,1,2,2,8,6,0,3,1,4,3,5,0
3918,6,4,10,1,2,1,0,0,4,0,1,1,1,4,6,0,3,1,2,1,5,1
3919,3,4,4,1,2,1,0,0,2,0,1,1,1,0,0,0,3,1,2,1,5,1
3920,3,4,4,1,2,1,0,0,4,0,1,1,1,4,0,0,3,1,2,1,5,0
3921,3,4,3,2,5,1,0,0,11,2,1,2,2,6,8,0,3,1,4,2,6,0
3922,3,4,4,1,2,1,0,0,8,0,1,1,1,4,0,0,3,1,2,1,5,1
3923,3,1,3,2,5,1,0,0,6,2,1,2,2,3,8,0,3,1,4,2,5,0
3924,3,1,4,2,5,1,0,0,8,2,1,2,2,3,8,0,3,1,4,2,5,0
3925,3,1,4,2,5,1,0,0,11,2,1,2,2,3,6,0,3,1,4,3,5,0
3926,6,1,4,1,2,1,0,0,8,0,1,1,1,0,0,0,3,1,2,1,6,0
3927,6,4,10,1,2,1,0,0,8,0,1,1,1,0,0,0,3,1,2,1,6,1
3928,3,1,10,1,2,1,0,0,4,0,1,1,1,0,4,0,3,1,2,1,6,1
3929,3,4,3,2,5,1,0,0,8,2,1,2,2,3,6,0,3,1,4,3,5,0
3930,6,1,10,1,2,1,0,0,4,0,1,1,1,6,4,0,3,1,2,1,6,0
3931,3,4,4,1,2,1,0,0,4,0,1,1,1,6,0,0,3,1,2,1,6,5
3932,3,1,10,1,2,1,0,0,2,0,1,1,1,6,6,0,3,1,2,1,5,1
3933,3,4,10,1,2,1,0,0,2,0,1,1,1,6,0,0,3,1,2,1,5,0
3934,6,4,4,1,2,1,0,0,8,0,1,1,1,4,4,0,3,1,2,1,6,5
3935,3,1,10,1,2,1,0,0,4,0,1,1,1,0,0,0,3,1,2,1,5,5
3936,6,3,6,1,1,1,0,2,2,0,1,2,2,8,8,0,3,1,4,3,4,0
3937,6,4,10,1,2,1,0,0,8,0,1,1,1,4,4,0,3,1,2,1,5,1
3938,3,1,3,2,5,1,0,0,10,2,1,2,2,3,3,0,3,1,4,2,5,0
3939,3,4,3,2,5,1,0,0,6,2,1,2,2,3,6,0,3,1,4,2,6,0
3940,6,1,6,1,1,1,0,2,6,0,1,2,2,8,8,0,3,1,4,3,5,0
3941,6,1,10,1,2,1,0,0,4,0,1,1,1,0,0,0,3,1,2,1,5,1
3942,3,4,4,1,2,1,0,0,8,0,1,1,1,0,6,0,3,1,2,1,5,1
3943,6,4,4,2,5,1,0,0,8,2,1,2,2,8,6,0,3,1,4,2,6,0
3944,3,1,3,2,5,1,0,0,8,2,1,2,2,8,3,0,3,1,4,3,6,0
3945,3,4,4,1,2,1,0,0,8,0,1,1,1,0,0,0,3,1,2,1,5,0
3946,3,4,4,2,5,1,0,0,10,2,1,2,2,8,3,0,3,1,4,3,5,0
3947,6,1,10,1,2,1,0,0,2,0,1,1,1,4,6,0,3,1,2,1,5,0
3948,3,4,4,1,2,1,0,0,2,0,1,1,1,4,4,0,3,1,2,1,6,1
3949,3,1,3,2,5,1,0,0,8,2,1,2,2,3,3,0,3,1,4,3,5,0
3950,6,4,10,1,2,1,0,0,4,0,1,1,1,4,4,0,3,1,2,1,5,1
3951,3,1,10,1,2,1,0,0,2,0,1,1,1,4,0,0,3,1,2,1,6,1
3952,6,4,10,1,2,1,0,0,8,0,1,1,1,6,6,0,3,1,2,1,5,1
3953,3,1,4,1,2,1,0,0,2,0,1,1,1,6,0,0,3,1,2,1,6,1
3954,6,3,6,1,1,1,2,2,6,0,1,2,2,8,8,0,3,1,4,3,4,0
3955,6,1,4,1,1,1,0,2,2,0,1,2,2,8,8,0,3,1,4,2,4,0
3956,6,4,4,1,2,1,0,0,2,0,1,1,1,0,6,0,3,1,2,1,5,5
3957,6,4,10,1,2,1,0,0,4,0,1,1,1,0,6,0,3,1,2,1,6,5
3958,3,1,4,1,2,1,0,0,4,0,1,1,1,6,4,0,3,1,2,1,5,0
3959,3,4,4,2,5,1,0,0,10,2,1,2,2,8,8,0,3,1,4,3,5,0
3960,6,3,4,2,2,1,0,0,11,2,1,0,2,8,8,0,3,1,4,1,5,6
3961,6,4,10,1,2,1,0,0,2,0,1,1,1,6,0,0,3,1,2,1,6,0
3962,3,1,4,2,5,1,0,0,11,2,1,2,2,6,6,0,3,1,4,2,5,0
3963,3,1,10,1,2,1,0,0,2,0,1,1,1,6,0,0,3,1,2,1,6,0
3964,6,4,4,1,2,1,0,0,4,0,1,1,1,0,0,0,3,1,2,1,6,5
3965,3,1,10,1,2,1,0,0,2,0,1,1,1,0,0,0,3,1,2,1,5,5
3966,6,4,4,1,2,1,0,0,4,0,1,1,1,0,4,0,3,1,2,1,6,1
3967,3,4,4,1,2,1,0,0,4,0,1,1,1,0,6,0,3,1,2,1,6,1
3968,3,4,10,1,2,1,0,0,4,0,1,1,1,4,0,0,3,1,2,1,6,5
3969,6,1,10,1,2,1,0,0,8,0,1,1,1,6,4,0,3,1,2,1,6,5
3970,6,3,9,1,1,1,0,2,2,0,1,2,2,8,8,0,3,1,4,2,5,0
3971,6,4,4,1,2,1,0,0,2,0,1,1,1,0,4,0,3,1,2,1,5,5
3972,6,1,4,1,2,1,0,0,8,0,1,1,1,0,0,0,3,1,2,1,6,5
3973,3,4,5,2,5,1,0,0,10,2,1,2,2,6,6,0,3,1,4,3,5,0
3974,3,1,4,2,5,1,0,0,11,2,1,2,2,6,8,0,3,1,4,2,5,0
3975,6,1,10,1,2,1,0,0,2,0,1,1,1,4,0,0,3,1,2,1,6,5
3976,6,3,6,1,1,1,0,2,10,0,1,2,2,8,8,0,3,1,4,3,4,0
3977,3,1,4,1,2,1,0,0,8,0,1,1,1,4,4,0,3,1,2,1,5,1
3978,6,1,4,1,2,1,0,0,4,0,1,1,1,0,0,0,3,1,2,1,5,1
3979,6,3,9,1,1,1,0,2,10,0,1,2,2,8,8,0,3,1,4,2,5,0
3980,3,1,3,2,5,1,0,0,11,2,1,2,2,8,6,0,3,1,4,3,5,0
3981,3,4,4,1,2,1,0,0,8,0,1,1,1,0,4,0,3,1,2,1,5,1
3982,6,1,6,1,1,1,2,2,8,0,1,2,2,8,8,0,3,1,4,2,5,0
3983,3,3,9,2,2,1,0,0,8,2,1,0,2,8,8,0,3,1,4,1,5,1
3984,6,4,10,1,2,1,0,0,8,0,1,1,1,4,4,0,3,1,2,1,5,5
3985,6,4,0,2,5,1,0,0,1,0,0,2,2,2,8,0,3,3,0,8,1,7
3986,3,1,4,1,2,1,0,0,2,0,1,1,1,4,6,0,3,1,2,1,6,1
3987,6,1,4,1,2,1,0,0,8,0,1,1,1,6,4,0,3,1,2,1,6,1
3988,6,1,10,1,2,1,0,0,4,0,1,1,1,4,0,0,3,1,2,1,6,1
3989,3,1,10,1,2,1,0,0,4,0,1,1,1,6,6,0,3,1,2,1,6,1
3990,3,1,4,2,5,1,0,0,10,2,1,2,2,6,3,0,3,1,4,3,6,0
3991,6,1,10,1,2,1,0,0,4,0,1,1,1,6,6,0,3,1,2,1,5,0
3992,6,4,4,1,2,1,0,0,4,0,1,1,1,6,6,0,3,1,2,1,5,0
3993,3,1,4,1,2,1,0,0,8,0,1,1,1,4,4,0,3,1,2,1,6,1
3994,6,1,4,1,1,1,2,2,10,0,1,2,2,8,8,0,3,1,4,3,4,0
3995,6,1,4,1,1,1,0,2,10,0,1,2,2,8,8,0,3,1,4,3,5,0
3996,6,4,4,1,2,1,0,0,8,0,1,1,1,6,4,0,3,1,2,1,5,1
3997,6,3,4,2,2,1,0,0,4,2,1,2,2,8,8,0,3,1,4,1,4,1
3998,6,4,4,1,2,1,0,0,4,0,1,1,1,6,0,0,3,1,2,1,5,1
3999,3,4,4,2,5,1,0,0,6,2,1,2,2,6,3,0,3,1,4,2,6,0
4000,3,1,10,1,2,1,0,0,8,0,1,1,1,0,0,0,3,1,2,1,5,0
4001,3,1,3,2,5,1,0,0,8,2,1,2,2,6,6,0,3,1,4,2,5,0
4002,3,4,4,1,2,1,0,0,8,0,1,1,1,6,0,0,3,1,2,1,6,5
4003,3,4,5,2,5,1,0,0,6,2,1,2,2,3,8,0,3,1,4,2,5,0
4004,3,1,3,2,5,1,0,0,11,2,1,2,2,3,6,0,3,1,4,2,6,0
4005,6,4,4,1,2,1,0,0,2,0,1,1,1,4,6,0,3,1,2,1,6,5
4006,6,4,4,1,2,1,0,0,4,0,1,1,1,0,6,0,3,1,2,1,6,0
4007,3,1,3,2,5,1,0,0,11,2,1,2,2,3,3,0,3,1,4,3,5,0
4008,3,1,4,1,2,1,0,0,8,0,1,1,1,0,0,0,3,1,2,1,5,5
4009,3,1,4,2,5,1,0,0,11,2,1,2,2,6,6,0,3,1,4,2,6,0
4010,3,4,3,2,5,1,0,0,11,2,1,2,2,8,3,0,3,1,4,2,6,0
4011,3,4,3,2,5,1,0,0,11,2,1,2,2,3,3,0,3,1,4,3,5,0
4012,3,1,4,1,2,1,0,0,2,0,1,1,1,4,4,0,3,1,2,1,6,5
4013,6,1,3,2,5,1,0,0,10,2,1,2,2,3,6,0,3,1,4,2,5,0
4014,3,4,4,1,2,1,0,0,8,0,1,1,1,6,0,0,3,1,2,1,5,0
4015,6,4,10,1,2,1,0,0,8,0,1,1,1,6,4,0,3,1,2,1,5,5
4016,3,4,10,1,2,1,0,0,8,0,1,1,1,0,0,0,3,1,2,1,5,0
4017,6,1,10,1,2,1,0,0,2,0,1,1,1,4,6,0,3,1,2,1,5,5
4018,6,4,10,1,2,1,0,0,8,0,1,1,1,4,4,0,3,1,2,1,5,0
4019,6,1,4,2,5,1,0,0,10,2,1,2,2,3,3,0,3,1,4,3,5,0
4020,6,4,4,2,5,1,0,0,10,2,1,2,2,3,8,0,3,1,4,3,5,0
4021,3,4,4,1,2,1,0,0,2,0,1,1,1,0,6,0,3,1,2,1,5,1
4022,3,1,10,1,2,1,0,0,4,0,1,1,1,6,6,0,3,1,2,1,6,0
4023,6,4,4,1,2,1,0,0,8,0,1,1,1,6,0,0,3,1,2,1,6,5
4024,6,4,3,1,9,1,0,2,0,2,0,1,2,8,8,0,3,1,0,8,5,5
4025,6,4,4,1,2,1,0,0,4,0,1,1,1,4,4,0,3,1,2,1,6,5
4026,6,4,4,1,2,1,0,0,2,0,1,1,1,6,6,0,3,1,2,1,5,1
4027,6,3,4,1,1,1,2,2,10,0,1,2,2,8,8,0,3,1,4,3,5,0
4028,3,1,4,1,2,1,0,0,8,0,1,1,1,6,0,0,3,1,2,1,5,1
4029,3,3,0,2,2,1,0,0,8,2,1,2,0,8,8,0,3,1,4,1,4,1
4030,6,4,4,1,2,1,0,0,8,0,1,1,1,4,6,0,3,1,2,1,5,0
4031,6,4,10,1,2,1,0,0,8,0,1,1,1,6,6,0,3,1,2,1,6,0
4032,6,3,9,1,1,1,2,2,10,0,1,2,2,8,8,0,3,1,4,2,4,0
4033,6,4,10,1,2,1,0,0,4,0,1,1,1,6,4,0,3,1,2,1,5,0
4034,3,1,3,2,5,1,0,0,11,2,1,2,2,8,6,0,3,1,4,2,5,0
4035,6,4,4,1,2,1,0,0,4,0,1,1,1,6,6,0,3,1,2,1,6,1
4036,6,1,10,1,2,1,0,0,8,0,1,1,1,4,6,0,3,1,2,1,5,0
4037,6,1,10,1,2,1,0,0,8,0,1,1,1,6,0,0,3,1,2,1,5,5
4038,3,1,4,1,2,1,0,0,8,0,1,1,1,6,4,0,3,1,2,1,5,1
4039,6,1,10,1,2,1,0,0,4,0,1,1,1,4,0,0,3,1,2,1,6,0
4040,3,1,4,2,5,1,0,0,10,2,1,2,2,3,8,0,3,1,4,2,5,0
4041,6,1,4,1,2,1,0,0,8,0,1,1,1,6,6,0,3,1,2,1,6,0
4042,3,4,5,2,5,1,0,0,10,2,1,2,2,8,6,0,3,1,4,3,6,0
4043,3,4,4,1,2,1,0,0,4,0,1,1,1,0,6,0,3,1,2,1,5,0
4044,3,1,4,1,2,1,0,0,8,0,1,1,1,6,6,0,3,1,2,1,6,5
4045,3,1,4,1,2,1,0,0,2,0,1,1,1,0,0,0,3,1,2,1,5,0
4046,6,3,9,1,1,1,2,2,10,0,1,2,2,8,8,0,3,1,4,2,5,0
4047,6,4,4,1,2,1,0,0,4,0,1,1,1,4,4,0,3,1,2,1,6,0
4048,3,4,5,2,5,1,0,0,8,2,1,2,2,3,8,0,3,1,4,2,5,0
4049,6,1,9,1,1,1,0,2,10,0,1,2,2,8,8,0,3,1,4,2,4,0
4050,6,1,10,1,2,1,0,0,8,0,1,1,1,6,0,0,3,1,2,1,5,0
4051,6,1,10,1,2,1,0,0,8,0,1,1,1,0,4,0,3,1,2,1,6,0
4052,6,1,6,1,1,1,2,2,10,0,1,2,2,8,8,0,3,1,4,3,5,0
4053,3,1,10,1,2,1,0,0,8,0,1,1,1,6,6,0,3,1,2,1,6,0
4054,3,1,4,1,2,1,0,0,4,0,1,1,1,6,4,0,3,1,2,1,5,5
4055,3,4,3,2,5,1,0,0,8,2,1,2,2,3,3,0,3,1,4,2,5,0
4056,6,4,10,1,2,1,0,0,2,0,1,1,1,6,0,0,3,1,2,1,5,5
4057,3,1,10,1,2,1,0,0,2,0,1,1,1,0,6,0,3,1,2,1,5,5
4058,6,1,4,1,1,1,0,2,2,0,1,2,2,8,8,0,3,1,4,3,4,0
4059,6,3,6,1,1,1,2,2,10,0,1,2,2,8,8,0,3,1,4,2,5,0
4060,6,1,3,2,5,1,0,0,6,2,1,2,2,8,6,0,3,1,4,3,5,0
4061,6,4,10,1,2,1,0,0,4,0,1,1,1,0,0,0,3,1,2,1,5,1
4062,3,1,5,2,5,1,0,0,6,2,1,2,2,8,8,0,3,1,4,3,6,0
4063,3,4,3,2,5,1,0,0,8,2,1,2,2,8,8,0,3,1,4,2,6,0
4064,3,4,10,1,2,1,0,0,8,0,1,1,1,0,6,0,3,1,2,1,6,0
4065,6,1,10,1,2,1,0,0,8,0,1,1,1,0,4,0,3,1,2,1,6,1
4066,6,4,4,1,2,1,0,0,2,0,1,1,1,4,6,0,3,1,2,1,5,0
4067,3,1,4,1,2,1,0,0,2,0,1,1,1,4,0,0,3,1,2,1,6,0
4068,3,1,10,1,2,1,0,0,2,0,1,1,1,6,4,0,3,1,2,1,6,5
4069,3,4,4,2,5,1,0,0,11,2,1,2,2,6,6,0,3,1,4,3,6,0
4070,6,4,4,1,2,1,0,0,8,0,1,1,1,0,6,0,3,1,2,1,5,5
4071,6,4,10,1,2,1,0,0,4,0,1,1,1,4,4,0,3,1,2,1,5,5
4072,3,1,4,1,2,1,0,0,8,0,1,1,1,0,4,0,3,1,2,1,5,5
4073,3,1,10,1,2,1,0,0,8,0,1,1,1,0,4,0,3,1,2,1,6,5
4074,3,1,3,2,5,1,0,0,10,2,1,2,2,8,3,0,3,1,4,3,5,0
4075,3,4,5,2,5,1,0,0,8,2,1,2,2,3,3,0,3,1,4,3,5,0
4076,6,1,10,1,2,1,0,0,4,0,1,1,1,6,4,0,3,1,2,1,6,1
4077,3,4,8,1,5,1,0,2,4,0,0,2,0,8,8,0,3,1,1,1,6,0
4078,3,4,5,2,5,1,0,0,10,2,1,2,2,6,8,0,3,1,4,3,6,0
4079,3,4,10,1,2,1,0,0,8,0,1,1,1,6,6,0,3,1,2,1,5,1
4080,3,1,10,1,2,1,0,0,2,0,1,1,1,0,0,0,3,1,2,1,5,1
4081,6,4,4,1,2,1,0,0,2,0,1,1,1,4,6,0,3,1,2,1,6,0
4082,6,4,4,1,2,1,0,0,8,0,1,1,1,4,6,0,3,1,2,1,6,5
4083,3,1,10,1,2,1,0,0,2,0,1,1,1,6,0,0,3,1,2,1,5,5
4084,6,4,10,1,2,1,0,0,2,0,1,1,1,0,0,0,3,1,2,1,6,0
4085,6,1,10,1,2,1,0,0,4,0,1,1,1,0,0,0,3,1,2,1,5,5
4086,6,4,4,1,2,1,0,0,8,0,1,1,1,0,4,0,3,1,2,1,5,5
4087,6,1,10,1,2,1,0,0,4,0,1,1,1,4,0,0,3,1,2,1,6,5
4088,6,1,4,2,5,1,0,0,10,2,1,2,2,6,3,0,3,1,4,3,5,0
4089,3,4,4,1,2,1,0,0,4,0,1,1,1,4,6,0,3,1,2,1,6,0
4090,3,4,3,2,5,1,0,0,8,2,1,2,2,3,3,0,3,1,4,3,5,0
4091,6,1,4,1,2,1,0,0,8,0,1,1,1,0,4,0,3,1,2,1,5,0
4092,3,1,10,1,2,1,0,0,4,0,1,1,1,0,0,0,3,1,2,1,5,0
4093,3,4,5,2,5,1,0,0,6,2,1,2,2,8,8,0,3,1,4,3,6,0
4094,3,1,4,2,5,1,0,0,11,2,1,2,2,6,3,0,3,1,4,2,6,0
4095,3,4,4,1,2,1,0,0,8,0,1,1,1,4,6,0,3,1,2,1,5,1
4096,6,1,3,2,5,1,0,0,11,2,1,2,2,6,6,0,3,1,4,2,5,0
4097,3,1,3,2,5,1,0,0,8,2,1,2,2,6,8,0,3,1,4,3,6,0
4098,3,4,10,1,2,1,0,0,4,0,1,1,1,0,0,0,3,1,2,1,5,5
4099,6,1,9,1,1,1,0,2,10,0,1,2,2,8,8,0,3,1,4,2,5,0
4100,6,4,4,1,2,1,0,0,8,0,1,1,1,0,4,0,3,1,2,1,6,0
4101,6,4,3,1,9,1,0,2,0,2,0,1,2,6,6,0,3,1,0,8,5,0
4102,6,1,10,1,2,1,0,0,8,0,1,1,1,0,6,0,3,1,2,1,5,5
4103,3,4,4,1,2,1,0,0,8,0,1,1,1,0,6,0,3,1,2,1,6,0
4104,3,4,4,2,5,1,0,0,10,2,1,2,2,8,6,0,3,1,4,3,6,0
4105,6,4,5,1,2,1,0,2,0,2,0,2,2,6,6,0,3,1,0,8,5,3
4106,3,4,3,2,5,1,0,0,6,2,1,2,2,3,3,0,3,1,4,3,5,0
4107,0,3,0,2,5,1,0,0,2,0,1,2,2,8,8,0,3,3,4,5,5,4
4108,3,1,4,2,5,1,0,0,11,2,1,2,2,3,3,0,3,1,4,2,6,0
4109,3,1,4,1,2,1,0,0,8,0,1,1,1,0,4,0,3,1,2,1,5,1
4110,3,4,4,2,5,1,0,0,11,2,1,2,2,8,3,0,3,1,4,2,6,0
4111,3,1,10,1,2,1,0,0,8,0,1,1,1,6,4,0,3,1,2,1,6,5
4112,3,1,10,1,2,1,0,0,2,0,1,1,1,4,4,0,3,1,2,1,6,1
4113,3,1,4,1,2,1,0,0,2,0,1,1,1,4,6,0,3,1,2,1,5,1
4114,3,1,3,2,5,1,0,0,10,2,1,2,2,6,8,0,3,1,4,3,5,0
4115,6,1,4,1,2,1,0,0,8,0,1,1,1,4,6,0,3,1,2,1,6,5
4116,3,1,10,1,2,1,0,0,2,0,1,1,1,6,0,0,3,1,2,1,5,1
4117,6,1,10,1,2,1,0,0,2,0,1,1,1,4,4,0,3,1,2,1,5,0
4118,6,1,10,1,2,1,0,0,2,0,1,1,1,0,0,0,3,1,2,1,6,5
4119,3,1,10,1,2,1,0,0,8,0,1,1,1,6,4,0,3,1,2,1,5,1
4120,3,1,10,1,2,1,0,0,4,0,1,1,1,4,0,0,3,1,2,1,5,1
